siteID,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
Site-007,Closed-Dry,2022-06-22,S,1,Kinore,Kindbergia oregana,45,,
Site-007,Closed-Dry,2022-06-22,S,1,Melsub,Melica subulata,1,,
Site-007,Closed-Dry,2022-06-22,S,1,Polmun,Polystichum munitum,35,,
Site-007,Closed-Dry,2022-06-22,S,2,Adebic,Adenocaulon bicolor,1,,
Site-007,Closed-Dry,2022-06-22,S,2,Brovul,Bromus vulgaris,5,,
Site-007,Closed-Dry,2022-06-22,S,2,Galtri,Galium triflorum,0.5,,
Site-007,Closed-Dry,2022-06-22,S,2,Gausha,Gaultheria shallon,15,40,
Site-007,Closed-Dry,2022-06-22,S,2,Isosto,Isothecium stoloniferum,0.5,,
Site-007,Closed-Dry,2022-06-22,S,2,Kinore,Kindbergia oregana,90,,
Site-007,Closed-Dry,2022-06-22,S,2,Melsub,Melica subulata,0.5,,
Site-007,Closed-Dry,2022-06-22,S,2,Polmun,Polystichum munitum,15,,
Site-007,Closed-Dry,2022-06-22,S,3,Adebic,Adenocaulon bicolor,1,,
Site-007,Closed-Dry,2022-06-22,S,3,Berner,Berberis nervosa,0.5,,
Site-007,Closed-Dry,2022-06-22,S,3,Brovul,Bromus vulgaris,2,,
Site-007,Closed-Dry,2022-06-22,S,3,Gausha,Gaultheria shallon,20,70,
Site-007,Closed-Dry,2022-06-22,S,3,Kinore,Kindbergia oregana,25,,
Site-007,Closed-Dry,2022-06-22,S,3,Polmun,Polystichum munitum,25,,
Site-007,Closed-Dry,2022-06-22,S,3,Rhigla,Rhizomnium glabrescens,1,,
Site-007,Closed-Dry,2022-06-22,S,3,Rhytri,Rhytidiadelphus triquetrus,1,,
Site-007,Closed-Dry,2022-06-22,S,4,Achtri,Achlys triphylla,0.5,,
Site-007,Closed-Dry,2022-06-22,S,4,Berner,Berberis nervosa,2,,
Site-007,Closed-Dry,2022-06-22,S,4,Gausha,Gaultheria shallon,75,110,
Site-007,Closed-Dry,2022-06-22,S,4,Isosto,Isothecium stoloniferum,0.5,,
Site-007,Closed-Dry,2022-06-22,S,4,Kinore,Kindbergia oregana,25,,
Site-007,Closed-Dry,2022-06-22,S,4,Polmun,Polystichum munitum,15,,
Site-007,Closed-Dry,2022-06-22,S,5,Adebic,Adenocaulon bicolor,0.5,,
Site-007,Closed-Dry,2022-06-22,S,5,Berner,Berberis nervosa,1,,
Site-007,Closed-Dry,2022-06-22,S,5,Fessub,Festuca subuliflora,0.5,,
Site-007,Closed-Dry,2022-06-22,S,5,Gausha,Gaultheria shallon,65,90,
Site-007,Closed-Dry,2022-06-22,S,5,Kinore,Kindbergia oregana,25,,
Site-007,Closed-Dry,2022-06-22,S,5,Polmun,Polystichum munitum,45,,
Site-007,Closed-Dry,2022-06-22,S,5,Ruburs,Rubus ursinus,0.5,,
Site-007,Closed-Dry,2022-06-22,W,1,Achtri,Achlys triphylla,1,,
Site-007,Closed-Dry,2022-06-22,W,1,Berner,Berberis nervosa,1,,
Site-007,Closed-Dry,2022-06-22,W,1,Gausha,Gaultheria shallon,35,60,
Site-007,Closed-Dry,2022-06-22,W,1,Hypcir,Hypnum circinale,3,,
Site-007,Closed-Dry,2022-06-22,W,1,Isosto,Isothecium stoloniferum,1,,
Site-007,Closed-Dry,2022-06-22,W,1,Kinore,Kindbergia oregana,1,,
Site-007,Closed-Dry,2022-06-22,W,1,Polmun,Polystichum munitum,25,,
Site-007,Closed-Dry,2022-06-22,W,2,Achtri,Achlys triphylla,2,,
Site-007,Closed-Dry,2022-06-22,W,2,Berner,Berberis nervosa,5,,
Site-007,Closed-Dry,2022-06-22,W,2,Gausha,Gaultheria shallon,40,60,
Site-007,Closed-Dry,2022-06-22,W,2,Kinore,Kindbergia oregana,75,,
Site-007,Closed-Dry,2022-06-22,W,2,Lyslat,Lysimachia latifolia,0.5,,
Site-007,Closed-Dry,2022-06-22,W,2,Polmun,Polystichum munitum,5,,
Site-007,Closed-Dry,2022-06-22,W,2,Rosgym,Rosa gynmocarpa,45,,
Site-007,Closed-Dry,2022-06-22,W,3,Achtri,Achlys triphylla,3,,
Site-007,Closed-Dry,2022-06-22,W,3,Berner,Berberis nervosa,3,,
Site-007,Closed-Dry,2022-06-22,W,3,Gausha,Gaultheria shallon,45,50,
Site-007,Closed-Dry,2022-06-22,W,3,Isosto,Isothecium stoloniferum,0.5,,
Site-007,Closed-Dry,2022-06-22,W,3,Kinore,Kindbergia oregana,75,,
Site-007,Closed-Dry,2022-06-22,W,3,Polmun,Polystichum munitum,12,,
Site-007,Closed-Dry,2022-06-22,W,3,Rosgym,Rosa gynmocarpa,12,,
Site-007,Closed-Dry,2022-06-22,W,4,Berner,Berberis nervosa,0.5,,
Site-007,Closed-Dry,2022-06-22,W,4,Brovul,Bromus vulgaris,3,,
Site-007,Closed-Dry,2022-06-22,W,4,Fessub,Festuca subuliflora,0.5,,
Site-007,Closed-Dry,2022-06-22,W,4,Galtri,Galium triflorum,2,,
Site-007,Closed-Dry,2022-06-22,W,4,Gausha,Gaultheria shallon,25,80,
Site-007,Closed-Dry,2022-06-22,W,4,Isosto,Isothecium stoloniferum,0.5,,
Site-007,Closed-Dry,2022-06-22,W,4,Kinore,Kindbergia oregana,40,,
Site-007,Closed-Dry,2022-06-22,W,4,Polmun,Polystichum munitum,30,,
Site-007,Closed-Dry,2022-06-22,W,5,Achtri,Achlys triphylla,1,,
Site-007,Closed-Dry,2022-06-22,W,5,Berner,Berberis nervosa,8,,
Site-007,Closed-Dry,2022-06-22,W,5,Dicfus,Dicranum fuscescens,0.5,,
Site-007,Closed-Dry,2022-06-22,W,5,Galtri,Galium triflorum,0.5,,
Site-007,Closed-Dry,2022-06-22,W,5,Gausha,Gaultheria shallon,15,50,
Site-007,Closed-Dry,2022-06-22,W,5,Hypcir,Hypnum circinale,0.5,,
Site-007,Closed-Dry,2022-06-22,W,5,Isosto,Isothecium stoloniferum,1,,
Site-007,Closed-Dry,2022-06-22,W,5,Kinore,Kindbergia oregana,50,,
Site-007,Closed-Dry,2022-06-22,W,5,Polmun,Polystichum munitum,17,,
Site-008,Closed-Dry,2022-06-22,E,1,Berner,Berberis nervosa,1,,
Site-008,Closed-Dry,2022-06-22,E,1,Gausha,Gaultheria shallon,20,85,
Site-008,Closed-Dry,2022-06-22,E,1,Kinore,Kindbergia oregana,40,,
Site-008,Closed-Dry,2022-06-22,E,2,Berner,Berberis nervosa,1,,
Site-008,Closed-Dry,2022-06-22,E,2,Gausha,Gaultheria shallon,30,85,
Site-008,Closed-Dry,2022-06-22,E,2,Kinore,Kindbergia oregana,75,,
Site-008,Closed-Dry,2022-06-22,E,2,Pteaqu,Pteridium aquilinum,0.5,,
Site-008,Closed-Dry,2022-06-22,E,3,Berner,Berberis nervosa,2,,
Site-008,Closed-Dry,2022-06-22,E,3,Gausha,Gaultheria shallon,40,95,
Site-008,Closed-Dry,2022-06-22,E,3,Kinore,Kindbergia oregana,95,,
Site-008,Closed-Dry,2022-06-22,E,3,Pteaqu,Pteridium aquilinum,0.5,,
Site-008,Closed-Dry,2022-06-22,E,4,Berner,Berberis nervosa,1,,
Site-008,Closed-Dry,2022-06-22,E,4,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,E,4,Gausha,Gaultheria shallon,17,60,
Site-008,Closed-Dry,2022-06-22,E,4,Kinore,Kindbergia oregana,80,,
Site-008,Closed-Dry,2022-06-22,E,4,Scabol,Scapania bolanderi,1,,
Site-008,Closed-Dry,2022-06-22,E,5,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,E,5,Gausha,Gaultheria shallon,20,95,
Site-008,Closed-Dry,2022-06-22,E,5,Isosto,Isothecium stoloniferum,0.5,,
Site-008,Closed-Dry,2022-06-22,E,5,Kinore,Kindbergia oregana,75,,
Site-008,Closed-Dry,2022-06-22,E,5,Polmun,Polystichum munitum,0.5,,
Site-008,Closed-Dry,2022-06-22,E,5,Scabol,Scapania bolanderi,1,,
Site-008,Closed-Dry,2022-06-22,N,1,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,N,1,Gausha,Gaultheria shallon,15,30,
Site-008,Closed-Dry,2022-06-22,N,1,Kinore,Kindbergia oregana,55,,
Site-008,Closed-Dry,2022-06-22,N,2,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,N,2,Gausha,Gaultheria shallon,17,50,
Site-008,Closed-Dry,2022-06-22,N,2,Kinore,Kindbergia oregana,60,,
Site-008,Closed-Dry,2022-06-22,N,2,Lonhis,Lonicera hispidula,0.5,,
Site-008,Closed-Dry,2022-06-22,N,3,Berner,Berberis nervosa,4,,
Site-008,Closed-Dry,2022-06-22,N,3,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,N,3,Gausha,Gaultheria shallon,4,60,
Site-008,Closed-Dry,2022-06-22,N,3,Kinore,Kindbergia oregana,45,,
Site-008,Closed-Dry,2022-06-22,N,4,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,N,4,Dicfus,Dicranum fuscescens,0.5,,
Site-008,Closed-Dry,2022-06-22,N,4,Gausha,Gaultheria shallon,30,110,
Site-008,Closed-Dry,2022-06-22,N,4,Isosto,Isothecium stoloniferum,2,,
Site-008,Closed-Dry,2022-06-22,N,4,Kinore,Kindbergia oregana,25,,
Site-008,Closed-Dry,2022-06-22,N,5,Berner,Berberis nervosa,1,,
Site-008,Closed-Dry,2022-06-22,N,5,Dicfus,Dicranum fuscescens,0.5,,
Site-008,Closed-Dry,2022-06-22,N,5,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,N,5,Gausha,Gaultheria shallon,40,120,
Site-008,Closed-Dry,2022-06-22,N,5,Hypcir,Hypnum circinale,5,,
Site-008,Closed-Dry,2022-06-22,N,5,Kinore,Kindbergia oregana,30,,
Site-008,Closed-Dry,2022-06-22,S,1,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,S,1,Gausha,Gaultheria shallon,10,25,
Site-008,Closed-Dry,2022-06-22,S,1,Kinore,Kindbergia oregana,85,,
Site-008,Closed-Dry,2022-06-22,S,2,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,S,2,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,S,2,Gausha,Gaultheria shallon,30,80,
Site-008,Closed-Dry,2022-06-22,S,2,Hylspl,Hylocomium splendens,5,,
Site-008,Closed-Dry,2022-06-22,S,2,Kinore,Kindbergia oregana,55,,
Site-008,Closed-Dry,2022-06-22,S,3,Dicfus,Dicranum fuscescens,0.5,,
Site-008,Closed-Dry,2022-06-22,S,3,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,S,3,Gausha,Gaultheria shallon,0.5,60,
Site-008,Closed-Dry,2022-06-22,S,3,Hylspl,Hylocomium splendens,2,,
Site-008,Closed-Dry,2022-06-22,S,3,Hypcir,Hypnum circinale,10,,
Site-008,Closed-Dry,2022-06-22,S,3,Kinore,Kindbergia oregana,10,,
Site-008,Closed-Dry,2022-06-22,S,4,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,S,4,Gausha,Gaultheria shallon,7,20,
Site-008,Closed-Dry,2022-06-22,S,4,Hylspl,Hylocomium splendens,2,,
Site-008,Closed-Dry,2022-06-22,S,4,Hypcir,Hypnum circinale,1,,
Site-008,Closed-Dry,2022-06-22,S,4,Isosto,Isothecium stoloniferum,1,,
Site-008,Closed-Dry,2022-06-22,S,4,Kinore,Kindbergia oregana,20,,
Site-008,Closed-Dry,2022-06-22,S,5,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,S,5,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,S,5,Gausha,Gaultheria shallon,10,30,
Site-008,Closed-Dry,2022-06-22,S,5,Hylspl,Hylocomium splendens,0.5,,
Site-008,Closed-Dry,2022-06-22,S,5,Kinore,Kindbergia oregana,90,,
Site-008,Closed-Dry,2022-06-22,W,1,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,W,1,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,W,1,Gausha,Gaultheria shallon,30,70,
Site-008,Closed-Dry,2022-06-22,W,1,Hylspl,Hylocomium splendens,0.5,,
Site-008,Closed-Dry,2022-06-22,W,1,Kinore,Kindbergia oregana,80,,
Site-008,Closed-Dry,2022-06-22,W,1,Polmun,Polystichum munitum,0.5,,
Site-008,Closed-Dry,2022-06-22,W,1,Vacpar,Vaccinium parvifolium,2,,
Site-008,Closed-Dry,2022-06-22,W,2,Berner,Berberis nervosa,0.5,,
Site-008,Closed-Dry,2022-06-22,W,2,Gausha,Gaultheria shallon,30,90,
Site-008,Closed-Dry,2022-06-22,W,2,Hylspl,Hylocomium splendens,40,,
Site-008,Closed-Dry,2022-06-22,W,2,Kinore,Kindbergia oregana,45,,
Site-008,Closed-Dry,2022-06-22,W,2,Polmun,Polystichum munitum,0.5,,
Site-008,Closed-Dry,2022-06-22,W,2,Vacpar,Vaccinium parvifolium,10,,
Site-008,Closed-Dry,2022-06-22,W,3,Gausha,Gaultheria shallon,65,120,
Site-008,Closed-Dry,2022-06-22,W,3,Hylspl,Hylocomium splendens,20,,
Site-008,Closed-Dry,2022-06-22,W,3,Kinore,Kindbergia oregana,65,,
Site-008,Closed-Dry,2022-06-22,W,4,Berner,Berberis nervosa,5,,
Site-008,Closed-Dry,2022-06-22,W,4,Gausha,Gaultheria shallon,20,65,
Site-008,Closed-Dry,2022-06-22,W,4,Hylspl,Hylocomium splendens,70,,
Site-008,Closed-Dry,2022-06-22,W,4,Kinore,Kindbergia oregana,20,,
Site-008,Closed-Dry,2022-06-22,W,5,Fessub,Festuca subuliflora,0.5,,
Site-008,Closed-Dry,2022-06-22,W,5,Gausha,Gaultheria shallon,3,25,
Site-008,Closed-Dry,2022-06-22,W,5,Hylspl,Hylocomium splendens,90,,
Site-008,Closed-Dry,2022-06-22,W,5,Kinore,Kindbergia oregana,5,,
Site-011,Closed-Dry,2022-06-19,E,1,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,E,1,Hypcir,Hypnum circinale,10,,
Site-011,Closed-Dry,2022-06-19,E,1,Kinore,Kindbergia oregana,1,,
Site-011,Closed-Dry,2022-06-19,E,2,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,E,2,Hypcir,Hypnum circinale,2,,
Site-011,Closed-Dry,2022-06-19,E,2,Isosto,Isothecium stoloniferum,0.5,,
Site-011,Closed-Dry,2022-06-19,E,2,Kinore,Kindbergia oregana,3,,
Site-011,Closed-Dry,2022-06-19,E,2,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,E,3,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,E,3,Isosto,Isothecium stoloniferum,5,,
Site-011,Closed-Dry,2022-06-19,E,3,Kinore,Kindbergia oregana,20,,
Site-011,Closed-Dry,2022-06-19,E,3,Rosgym,Rosa gynmocarpa,0.5,,
Site-011,Closed-Dry,2022-06-19,E,3,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,E,4,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,E,4,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,E,4,Kinore,Kindbergia oregana,30,,
Site-011,Closed-Dry,2022-06-19,E,4,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,E,4,Pteaqu,Pteridium aquilinum,0.5,,
Site-011,Closed-Dry,2022-06-19,E,4,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,E,5,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,E,5,Brovul,Bromus vulgaris,0.5,,
Site-011,Closed-Dry,2022-06-19,E,5,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,E,5,Isosto,Isothecium stoloniferum,10,,
Site-011,Closed-Dry,2022-06-19,E,5,Kinore,Kindbergia oregana,15,,
Site-011,Closed-Dry,2022-06-19,E,5,Pteaqu,Pteridium aquilinum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,1,Achtri,Achlys triphylla,0.5,,
Site-011,Closed-Dry,2022-06-19,N,1,Brovul,Bromus vulgaris,1,,
Site-011,Closed-Dry,2022-06-19,N,1,Kinore,Kindbergia oregana,75,,
Site-011,Closed-Dry,2022-06-19,N,1,Linbor,Linnaea borealis,10,,
Site-011,Closed-Dry,2022-06-19,N,1,Polmun,Polystichum munitum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,1,Tiatri,Tiarella trifoliata,0.5,,
Site-011,Closed-Dry,2022-06-19,N,1,Tsuhet,Tsuga heterophylla,15,,
Site-011,Closed-Dry,2022-06-19,N,1,Vacpar,Vaccinium parvifolium,0.5,,
Site-011,Closed-Dry,2022-06-19,N,2,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,N,2,Brovul,Bromus vulgaris,2,,
Site-011,Closed-Dry,2022-06-19,N,2,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,N,2,Isosto,Isothecium stoloniferum,1,,
Site-011,Closed-Dry,2022-06-19,N,2,Kinore,Kindbergia oregana,70,,
Site-011,Closed-Dry,2022-06-19,N,2,Linbor,Linnaea borealis,8,,
Site-011,Closed-Dry,2022-06-19,N,2,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,N,2,Thupli,Thuja plicata,0.5,,
Site-011,Closed-Dry,2022-06-19,N,2,Tsuhet,Tsuga heterophylla,10,,
Site-011,Closed-Dry,2022-06-19,N,3,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,N,3,Isosto,Isothecium stoloniferum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,3,Kinore,Kindbergia oregana,75,,
Site-011,Closed-Dry,2022-06-19,N,3,Linbor,Linnaea borealis,3,,
Site-011,Closed-Dry,2022-06-19,N,3,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,N,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-011,Closed-Dry,2022-06-19,N,3,Scabol,Scapania bolanderi,3,,
Site-011,Closed-Dry,2022-06-19,N,3,Tsuhet,Tsuga heterophylla,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Berner,Berberis nervosa,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Fessub,Festuca subuliflora,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Hylspl,Hylocomium splendens,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Isosto,Isothecium stoloniferum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Kinore,Kindbergia oregana,70,,
Site-011,Closed-Dry,2022-06-19,N,4,Pteaqu,Pteridium aquilinum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-011,Closed-Dry,2022-06-19,N,4,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,N,5,Berner,Berberis nervosa,1,,
Site-011,Closed-Dry,2022-06-19,N,5,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,N,5,Isosto,Isothecium stoloniferum,0.5,,
Site-011,Closed-Dry,2022-06-19,N,5,Kinore,Kindbergia oregana,75,,
Site-011,Closed-Dry,2022-06-19,N,5,Lyslat,Lysimachia latifolia,1,,
Site-011,Closed-Dry,2022-06-19,N,5,Rhylor,Rhytidiadelphus loreus,1,,
Site-011,Closed-Dry,2022-06-19,N,5,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-011,Closed-Dry,2022-06-19,N,5,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,N,5,Thupli,Thuja plicata,0.5,,
Site-011,Closed-Dry,2022-06-19,S,1,Berner,Berberis nervosa,3,,
Site-011,Closed-Dry,2022-06-19,S,1,Brovul,Bromus vulgaris,0.5,,
Site-011,Closed-Dry,2022-06-19,S,1,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,S,1,Isosto,Isothecium stoloniferum,3,,
Site-011,Closed-Dry,2022-06-19,S,1,Kinore,Kindbergia oregana,50,,
Site-011,Closed-Dry,2022-06-19,S,1,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,S,2,Berner,Berberis nervosa,5,,
Site-011,Closed-Dry,2022-06-19,S,2,Kinore,Kindbergia oregana,50,,
Site-011,Closed-Dry,2022-06-19,S,2,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,S,2,Scabol,Scapania bolanderi,30,,
Site-011,Closed-Dry,2022-06-19,S,3,Berner,Berberis nervosa,2,,
Site-011,Closed-Dry,2022-06-19,S,3,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,S,3,Isosto,Isothecium stoloniferum,1,,
Site-011,Closed-Dry,2022-06-19,S,3,Kinore,Kindbergia oregana,60,,
Site-011,Closed-Dry,2022-06-19,S,3,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,S,3,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,S,3,Vacpar,Vaccinium parvifolium,0.5,,
Site-011,Closed-Dry,2022-06-19,S,4,Berner,Berberis nervosa,1,,
Site-011,Closed-Dry,2022-06-19,S,4,Kinore,Kindbergia oregana,35,,
Site-011,Closed-Dry,2022-06-19,S,4,Polmun,Polystichum munitum,0.5,,
Site-011,Closed-Dry,2022-06-19,S,4,Rhytri,Rhytidiadelphus triquetrus,3,,
Site-011,Closed-Dry,2022-06-19,S,4,Scabol,Scapania bolanderi,1,,
Site-011,Closed-Dry,2022-06-19,S,5,Berner,Berberis nervosa,1,,
Site-011,Closed-Dry,2022-06-19,S,5,Hypcir,Hypnum circinale,0.5,,
Site-011,Closed-Dry,2022-06-19,S,5,Isosto,Isothecium stoloniferum,1,,
Site-011,Closed-Dry,2022-06-19,S,5,Kinore,Kindbergia oregana,60,,
Site-011,Closed-Dry,2022-06-19,S,5,Pteaqu,Pteridium aquilinum,0.5,,
Site-011,Closed-Dry,2022-06-19,S,5,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-011,Closed-Dry,2022-06-19,S,5,Rhytri,Rhytidiadelphus triquetrus,1,,
Site-011,Closed-Dry,2022-06-19,S,5,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,W,1,Berner,Berberis nervosa,25,,
Site-011,Closed-Dry,2022-06-19,W,1,Fesocc,Festuca occidentalis,0.5,,
Site-011,Closed-Dry,2022-06-19,W,1,Galapa,Galium aparine,0.5,,
Site-011,Closed-Dry,2022-06-19,W,1,Hypcir,Hypnum circinale,1,,
Site-011,Closed-Dry,2022-06-19,W,1,Isosto,Isothecium stoloniferum,5,,
Site-011,Closed-Dry,2022-06-19,W,1,Kinore,Kindbergia oregana,50,,
Site-011,Closed-Dry,2022-06-19,W,1,Lyslat,Lysimachia latifolia,0.5,,
Site-011,Closed-Dry,2022-06-19,W,1,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,W,1,Thupli,Thuja plicata,0.5,,
Site-011,Closed-Dry,2022-06-19,W,2,Berner,Berberis nervosa,15,,
Site-011,Closed-Dry,2022-06-19,W,2,Gausha,Gaultheria shallon,5,45,
Site-011,Closed-Dry,2022-06-19,W,2,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,W,2,Isosto,Isothecium stoloniferum,10,,
Site-011,Closed-Dry,2022-06-19,W,2,Kinore,Kindbergia oregana,15,,
Site-011,Closed-Dry,2022-06-19,W,2,Polmun,Polystichum munitum,0.5,,
Site-011,Closed-Dry,2022-06-19,W,2,Scabol,Scapania bolanderi,0.5,,
Site-011,Closed-Dry,2022-06-19,W,2,Thupli,Thuja plicata,0.5,,
Site-011,Closed-Dry,2022-06-19,W,2,Tsuhet,Tsuga heterophylla,90,,
Site-011,Closed-Dry,2022-06-19,W,3,Berner,Berberis nervosa,15,,
Site-011,Closed-Dry,2022-06-19,W,3,Gausha,Gaultheria shallon,5,40,
Site-011,Closed-Dry,2022-06-19,W,3,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,W,3,Isosto,Isothecium stoloniferum,10,,
Site-011,Closed-Dry,2022-06-19,W,3,Kinore,Kindbergia oregana,35,,
Site-011,Closed-Dry,2022-06-19,W,3,Tsuhet,Tsuga heterophylla,80,,
Site-011,Closed-Dry,2022-06-19,W,3,Vacpar,Vaccinium parvifolium,1,,
Site-011,Closed-Dry,2022-06-19,W,4,Berner,Berberis nervosa,5,,
Site-011,Closed-Dry,2022-06-19,W,4,Dicfus,Dicranum fuscescens,0.5,,
Site-011,Closed-Dry,2022-06-19,W,4,Gausha,Gaultheria shallon,30,60,
Site-011,Closed-Dry,2022-06-19,W,4,Isosto,Isothecium stoloniferum,1,,
Site-011,Closed-Dry,2022-06-19,W,4,Kinore,Kindbergia oregana,20,,
Site-011,Closed-Dry,2022-06-19,W,4,Tsuhet,Tsuga heterophylla,30,,
Site-011,Closed-Dry,2022-06-19,W,5,Berner,Berberis nervosa,20,,
Site-011,Closed-Dry,2022-06-19,W,5,Dicfus,Dicranum fuscescens,0.5,,
Site-011,Closed-Dry,2022-06-19,W,5,Fessub,Festuca subuliflora,1,,
Site-011,Closed-Dry,2022-06-19,W,5,Gausha,Gaultheria shallon,8,75,
Site-011,Closed-Dry,2022-06-19,W,5,Hypcir,Hypnum circinale,5,,
Site-011,Closed-Dry,2022-06-19,W,5,Isosto,Isothecium stoloniferum,5,,
Site-011,Closed-Dry,2022-06-19,W,5,Kinore,Kindbergia oregana,40,,
Site-011,Closed-Dry,2022-06-19,W,5,Thupli,Thuja plicata,0.5,,
Site-011,Closed-Dry,2022-06-19,W,5,Tsuhet,Tsuga heterophylla,40,,
Site-012,Closed-Dry,2022-06-23,E,1,Berner,Berberis nervosa,6,,
Site-012,Closed-Dry,2022-06-23,E,1,Brovul,Bromus vulgaris,2,,
Site-012,Closed-Dry,2022-06-23,E,1,Fessub,Festuca subuliflora,1,,
Site-012,Closed-Dry,2022-06-23,E,1,Galapa,Galium aparine,0.5,,
Site-012,Closed-Dry,2022-06-23,E,1,Gausha,Gaultheria shallon,50,40,
Site-012,Closed-Dry,2022-06-23,E,1,Hylspl,Hylocomium splendens,75,,
Site-012,Closed-Dry,2022-06-23,E,1,Kinore,Kindbergia oregana,0.5,,
Site-012,Closed-Dry,2022-06-23,E,1,Polmun,Polystichum munitum,3,,
Site-012,Closed-Dry,2022-06-23,E,1,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-012,Closed-Dry,2022-06-23,E,2,Berner,Berberis nervosa,2,,
Site-012,Closed-Dry,2022-06-23,E,2,Brovul,Bromus vulgaris,0.5,,
Site-012,Closed-Dry,2022-06-23,E,2,Gausha,Gaultheria shallon,40,35,
Site-012,Closed-Dry,2022-06-23,E,2,Hylspl,Hylocomium splendens,75,,
Site-012,Closed-Dry,2022-06-23,E,2,Polmun,Polystichum munitum,4,,
Site-012,Closed-Dry,2022-06-23,E,3,Berner,Berberis nervosa,3,,
