"","siteID","longitude","latitude","condition","class","date","quadrant","transect_unit","species_code","species_name","percent_cover","height_cm","notes"
"191","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Fessub","Festuca subuliflora",0.5,NA,""
"192","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Gausha","Gaultheria shallon",15,75,""
"193","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Hylspl","Hylocomium splendens",25,NA,""
"194","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Kinore","Kindbergia oregana",25,NA,""
"195","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Lyslat","Lysimachia latifolia",0.5,NA,""
"196","Site-005",-123.5268476,48.81843985,"Closed-Dry","Closed-Dry","2022-06-20","W",5,"Rhytri","Rhytidiadelphus triquetrus",2,NA,""
"197","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",1,"Hypcir","Hypnum circinale",1,NA,""
"198","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",1,"Kinore","Kindbergia oregana",90,NA,""
"199","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",1,"Rhyrob","Rhytidiopsis robusta",0.5,NA,""
"200","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",1,"Scabol","Scapania bolanderi",1,NA,""
"201","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",2,"Hypcir","Hypnum circinale",0.5,NA,""
"202","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",2,"Kinore","Kindbergia oregana",40,NA,""
"203","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",2,"Pseele","Pseudotaxiphyllum elegans",0.5,NA,""
"204","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",3,"Hypcir","Hypnum circinale",5,NA,""
"205","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",3,"Kinore","Kindbergia oregana",50,NA,""
"206","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",3,"Scabol","Scapania bolanderi",1,NA,""
"207","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",4,"Hypcir","Hypnum circinale",0.5,NA,""
"208","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",4,"Isosto","Isothecium stoloniferum",0.5,NA,""
"209","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",4,"Kinore","Kindbergia oregana",80,NA,""
"210","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",5,"Hypcir","Hypnum circinale",0.5,NA,""
"211","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",5,"Kinore","Kindbergia oregana",90,NA,""
"212","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","E",5,"Scabol","Scapania bolanderi",0.5,NA,""
"213","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",1,"Bucund","Buckiella undulata",3,NA,""
"214","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",1,"Hypcir","Hypnum circinale",0.5,NA,""
"215","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",1,"Kinore","Kindbergia oregana",87,NA,""
"216","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",2,"Bucund","Buckiella undulata",1,NA,""
"217","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",2,"Hypcir","Hypnum circinale",1,NA,""
"218","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",2,"Kinore","Kindbergia oregana",70,NA,""
"219","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",2,"Lopbid","Lophocolea bidentata",0.5,NA,""
"220","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",2,"Scabol","Scapania bolanderi",0.5,NA,""
"221","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",3,"Isosto","Isothecium stoloniferum",0.5,NA,""
"222","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",3,"Kinore","Kindbergia oregana",90,NA,""
"223","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",3,"Scabol","Scapania bolanderi",0.5,NA,""
"224","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",4,"Hypcir","Hypnum circinale",5,NA,""
"225","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",4,"Isosto","Isothecium stoloniferum",0.5,NA,""
"226","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",4,"Kinore","Kindbergia oregana",80,NA,""
"227","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",4,"Scabol","Scapania bolanderi",0.5,NA,""
"228","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",5,"Fessub","Festuca subuliflora",0.5,NA,""
"229","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",5,"Hypcir","Hypnum circinale",0.5,NA,""
"230","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","N",5,"Kinore","Kindbergia oregana",95,NA,""
"231","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",1,"Fessub","Festuca subuliflora",0.5,NA,""
"232","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",1,"Kinore","Kindbergia oregana",95,NA,""
"233","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",1,"Scabol","Scapania bolanderi",0.5,NA,""
"234","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",2,"Kinore","Kindbergia oregana",90,NA,""
"235","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",2,"Scabol","Scapania bolanderi",1,NA,""
"236","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",3,"Hypcir","Hypnum circinale",2,NA,""
"237","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",3,"Kinore","Kindbergia oregana",60,NA,""
"238","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",3,"Scabol","Scapania bolanderi",1,NA,""
"239","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",4,"Dicfus","Dicranum fuscescens",0.5,NA,""
"240","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",4,"Hypcir","Hypnum circinale",1,NA,""
"241","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",4,"Isosto","Isothecium stoloniferum",55,NA,""
"242","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",4,"Kinore","Kindbergia oregana",45,NA,""
"243","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",4,"Scabol","Scapania bolanderi",0.5,NA,""
"244","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Corsp","Corallorhiza",0.5,NA,"unidentifiable"
"245","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Hypcir","Hypnum circinale",0.5,NA,""
"246","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Kinore","Kindbergia oregana",80,NA,""
"247","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Neocor","Neottia cordata",0.5,NA,""
"248","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Ptical","Ptilidium californicum",0.5,NA,""
"249","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","S",5,"Rhyrob","Rhytidiopsis robusta",2,NA,""
"250","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",1,"Bucund","Buckiella undulata",5,NA,""
"251","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",1,"Kinore","Kindbergia oregana",70,NA,""
"252","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",1,"Rhigla","Rhizomnium glabrescens",0.5,NA,""
"253","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",2,"Bucund","Buckiella undulata",5,NA,""
"254","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",2,"Kinore","Kindbergia oregana",90,NA,""
"255","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",3,"Kinore","Kindbergia oregana",95,NA,""
"256","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",4,"Hypcir","Hypnum circinale",0.5,NA,""
"257","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",4,"Kinore","Kindbergia oregana",95,NA,""
"258","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",5,"Isosto","Isothecium stoloniferum",1,NA,""
"259","Site-006",-123.5242322,48.81203851,"Closed-Dry","Closed-Dry","2022-06-21","W",5,"Kinore","Kindbergia oregana",90,NA,""
"260","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Achtri","Achlys triphylla",1,NA,""
"261","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Berner","Berberis nervosa",1,NA,""
"262","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Gausha","Gaultheria shallon",90,110,""
"263","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Kinore","Kindbergia oregana",60,NA,""
"264","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",1,"Ruburs","Rubus ursinus",1,NA,""
"265","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Achtri","Achlys triphylla",5,NA,""
"266","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Berner","Berberis nervosa",3,NA,""
"267","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Gausha","Gaultheria shallon",45,100,""
"268","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Kinore","Kindbergia oregana",20,NA,""
"269","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",2,"Polmun","Polystichum munitum",50,NA,""
"270","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Achtri","Achlys triphylla",0.5,NA,""
"271","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Gausha","Gaultheria shallon",75,90,""
"272","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Kinore","Kindbergia oregana",35,NA,""
"273","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",3,"Polmun","Polystichum munitum",45,NA,""
"274","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Achtri","Achlys triphylla",0.5,NA,""
"275","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Gausha","Gaultheria shallon",90,100,""
"276","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",4,"Kinore","Kindbergia oregana",80,NA,""
"277","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Gausha","Gaultheria shallon",55,70,""
"278","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Kinore","Kindbergia oregana",90,NA,""
"279","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Melsub","Melica subulata",0.5,NA,""
"280","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","E",5,"Polmun","Polystichum munitum",7,NA,""
"281","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Achtri","Achlys triphylla",10,NA,""
"282","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Berner","Berberis nervosa",5,NA,""
"283","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Brovul","Bromus vulgaris",1,NA,""
"284","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Gausha","Gaultheria shallon",40,50,""
"285","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Kinore","Kindbergia oregana",40,NA,""
"286","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",1,"Polmun","Polystichum munitum",2,NA,""
"287","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Achtri","Achlys triphylla",7,NA,""
"288","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Berner","Berberis nervosa",2,NA,""
"289","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Galtri","Galium triflorum",1,NA,""
"290","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Gausha","Gaultheria shallon",30,70,""
"291","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Kinore","Kindbergia oregana",25,NA,""
"292","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",2,"Polmun","Polystichum munitum",20,NA,""
"293","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Berner","Berberis nervosa",7,NA,""
"294","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Galtri","Galium triflorum",3,NA,""
"295","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Gausha","Gaultheria shallon",60,75,""
"296","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Kinore","Kindbergia oregana",60,NA,""
"297","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",3,"Polmun","Polystichum munitum",8,NA,""
"298","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Achtri","Achlys triphylla",1,NA,""
"299","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Berner","Berberis nervosa",2,NA,""
"300","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Brovul","Bromus vulgaris",0.5,NA,""
"301","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Gausha","Gaultheria shallon",70,100,""
"302","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Kinore","Kindbergia oregana",70,NA,""
"303","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",4,"Polmun","Polystichum munitum",25,NA,""
"304","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Achtri","Achlys triphylla",1,NA,""
"305","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Fessub","Festuca subuliflora",0.5,NA,""
"306","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Galtri","Galium triflorum",0.5,NA,""
"307","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Gausha","Gaultheria shallon",60,75,""
"308","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Isosto","Isothecium stoloniferum",5,NA,""
"309","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Kinore","Kindbergia oregana",75,NA,""
"310","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","N",5,"Scabol","Scapania bolanderi",0.5,NA,""
"311","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Achtri","Achlys triphylla",0.5,NA,""
"312","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Berner","Berberis nervosa",5,NA,""
"313","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Galtri","Galium triflorum",4,NA,""
"314","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Gausha","Gaultheria shallon",25,80,""
"315","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Isosto","Isothecium stoloniferum",1,NA,""
"316","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Kinore","Kindbergia oregana",45,NA,""
"317","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Melsub","Melica subulata",1,NA,""
"318","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",1,"Polmun","Polystichum munitum",35,NA,""
"319","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Adebic","Adenocaulon bicolor",1,NA,""
"320","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Brovul","Bromus vulgaris",5,NA,""
"321","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Galtri","Galium triflorum",0.5,NA,""
"322","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Gausha","Gaultheria shallon",15,40,""
"323","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Isosto","Isothecium stoloniferum",0.5,NA,""
"324","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Kinore","Kindbergia oregana",90,NA,""
"325","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Melsub","Melica subulata",0.5,NA,""
"326","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",2,"Polmun","Polystichum munitum",15,NA,""
"327","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Adebic","Adenocaulon bicolor",1,NA,""
"328","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Berner","Berberis nervosa",0.5,NA,""
"329","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Brovul","Bromus vulgaris",2,NA,""
"330","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Gausha","Gaultheria shallon",20,70,""
"331","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Kinore","Kindbergia oregana",25,NA,""
"332","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Polmun","Polystichum munitum",25,NA,""
"333","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Rhigla","Rhizomnium glabrescens",1,NA,""
"334","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",3,"Rhytri","Rhytidiadelphus triquetrus",1,NA,""
"335","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Achtri","Achlys triphylla",0.5,NA,""
"336","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Berner","Berberis nervosa",2,NA,""
"337","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Gausha","Gaultheria shallon",75,110,""
"338","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Isosto","Isothecium stoloniferum",0.5,NA,""
"339","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Kinore","Kindbergia oregana",25,NA,""
"340","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",4,"Polmun","Polystichum munitum",15,NA,""
"341","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Adebic","Adenocaulon bicolor",0.5,NA,""
"342","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Berner","Berberis nervosa",1,NA,""
"343","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Fessub","Festuca subuliflora",0.5,NA,""
"344","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Gausha","Gaultheria shallon",65,90,""
"345","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Kinore","Kindbergia oregana",25,NA,""
"346","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Polmun","Polystichum munitum",45,NA,""
"347","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","S",5,"Ruburs","Rubus ursinus",0.5,NA,""
"348","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Achtri","Achlys triphylla",1,NA,""
"349","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Berner","Berberis nervosa",1,NA,""
"350","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Gausha","Gaultheria shallon",35,60,""
"351","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Hypcir","Hypnum circinale",3,NA,""
"352","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Isosto","Isothecium stoloniferum",1,NA,""
"353","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Kinore","Kindbergia oregana",1,NA,""
"354","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",1,"Polmun","Polystichum munitum",25,NA,""
"355","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",2,"Achtri","Achlys triphylla",2,NA,""
"356","Site-007",-123.5345572,48.82442893,"Closed-Dry","Closed-Dry","2022-06-22","W",2,"Berner","Berberis nervosa",5,NA,""
